date,momRet,scldfctVol,momRetScld
1997-01,0.04784205201533355,0.9694164288715222,0.04624124514451211
1997-02,-0.0160995381502846,1.0162028816253244,-0.01629720582281729
1997-03,0.06926644573398597,1.0137900471154755,0.07028093048677571
1997-04,0.1617645630097648,1.0316031570416897,0.16701272747362197
1997-05,-0.16702921227100528,0.9406546976878636,-0.15740760515515395
1997-06,0.04220210524775434,0.9585436843279633,0.040299173082592385
1997-07,0.0898896269512936,0.9540259681942277,0.085559350046061
1997-08,-0.07036559035066503,0.9489375880870052,-0.0669819094805216
1997-09,-0.015626289623552336,0.9322450458633382,-0.014865652884983666
1997-10,0.028099439940259163,0.8970750179910733,0.02477502066550958
1997-11,0.054798994839498835,0.956775415158283,0.05226175515693541
1997-12,0.06943310331264427,0.9155114657711323,0.06316125722249885
1998-01,0.011705858699279521,0.8766661687314503,0.009731794823154333
1998-02,0.016212430071093728,0.8627951019824235,0.013452906154303675
1998-03,0.015774394820871986,0.8981387643748965,0.013770336654241828
1998-04,0.04630263101811955,0.9488128494993865,0.04371242652846805
1998-05,0.1000498927242704,0.9838448929914025,0.09836895557307672
1998-06,0.18424253970337984,1.1334452603871925,0.2093759589560825
1998-07,0.12506167173748894,1.161553566370951,0.14591204508847727
1998-08,0.07083099683412614,1.1075902562749222,0.07891436003770014
1998-09,-0.000768247862294659,0.972785403354164,-0.0008725274511691299
1998-10,-0.13091768687849012,0.899029914388142,-0.11802202110022048
1998-11,0.04745100810462835,0.7353420165038442,0.03407228023595958
1998-12,0.14060062114860192,0.6869185928785253,0.09539147149018265
1999-01,0.03733509426514536,0.6708469614121071,0.02389409890674973
1999-02,0.057105175055347776,0.626417013052966,0.034464112733723073
1999-03,-0.06521246311828724,0.6171203188392933,-0.04189031866084411
1999-04,-0.1848390788084361,0.5982196072155763,-0.11206094857617396
1999-05,-0.11477866234524071,0.5296479434430701,-0.06239147945459685
1999-06,0.07160002994397777,0.5343231410861022,0.03639484546586959
1999-07,-0.0018329868634263413,0.5337504072780938,-0.002750105937232449
1999-08,0.05864274710627375,0.569758001749223,0.03173423061517753
1999-09,0.09749211568879039,0.5720078118464497,0.054097082233627074
1999-10,0.16110206822197873,0.5778896859996077,0.09145299339408512
1999-11,0.11398006319869979,0.7160678619533937,0.08059530446303786
1999-12,0.23561810531888114,0.6788729145940663,0.1585417907131744
2000-01,0.022716216480636337,0.6332695726836751,0.0128818939516855
2000-02,0.3370683250971887,0.4953388459987096,0.1647929922141538
2000-03,-0.1573164253926352,0.46558469927682866,-0.07575587252113461
2000-04,-0.1126735666028319,0.4066976217557272,-0.04855326251203092
2000-05,-0.15568693204351905,0.30165419233098684,-0.05045534478042203
2000-06,0.21301765525632677,0.28372777916903563,0.057573937366348985
2000-07,-0.006233086072378853,0.2786114472064928,-0.00519927418459694
2000-08,0.12227880454554421,0.2938730902541395,0.0324038156156517
2000-09,0.07295717245859973,0.3033124217895558,0.018575710016462903
2000-10,0.03734929397676765,0.3192608458979723,0.008112027925743528
2000-11,-0.02146585021933218,0.4134113794901088,-0.011865828715702617
2000-12,0.20250117338308654,0.4646945892332727,0.0914246725306755
2001-01,-0.49899554467326396,0.39516111358385025,-0.20044976509311407
2001-02,0.27157661545285716,0.34345104724264175,0.09077838696341804
2001-03,0.21575127756260945,0.32615823495678964,0.06753892046631163
2001-04,-0.1449831918417436,0.3130563114891952,-0.04806698365109877
2001-05,0.1327489773998677,0.26119972152479126,0.03230983503842559
2001-06,0.14122770240571056,0.2502353562442326,0.03324082342053129
2001-07,0.12479557874063599,0.25838993613692474,0.03002109142937427
2001-08,0.13604921590470312,0.2732360112579369,0.03492057672347055
2001-09,0.20524843681797655,0.2764498301271932,0.05471495501655771
2001-10,-0.2502709224233518,0.27491780179359737,-0.0703991126815379
2001-11,-0.2603682857933666,0.31825971485729443,-0.08402369487922201
2001-12,0.055521067371997274,0.3370446698250135,0.01771864682546467
2002-01,0.0609358945039199,0.3487599503603109,0.020340263472852678
2002-02,0.24819852603905032,0.35894571703093203,0.08825642732724759
2002-03,-0.04975525354597677,0.34788163437319525,-0.01815669279754196
2002-04,0.20896548563511108,0.3701465164487443,0.0764030663405296
2002-05,0.07689245728623822,0.40876611375001043,0.03060330350083429
2002-06,0.1630082700229038,0.4345193389639425,0.07009512087666113
2002-07,0.05333380107134528,0.4409914404069783,0.02268123691744226
2002-08,-0.03014246367256254,0.3897788061334985,-0.01260320317562688
2002-09,0.17964989248437238,0.399571152649876,0.0709423142271168
2002-10,-0.1958987268644859,0.39859718689305607,-0.07892664538246494
2002-11,-0.3708225945895109,0.4036784965102295,-0.15040869326010387
2002-12,0.15532905316690843,0.37529287735857747,0.05760670946548696
2003-01,-0.022584101386086776,0.3834611557878604,-0.009276664464151194
2003-02,0.05194666059273993,0.437673746560359,0.022229595934828168
2003-03,-0.013996768599500643,0.45738299892312173,-0.006944500998349465
2003-04,-0.15930488977868118,0.4754036912244022,-0.07625872893965717
2003-05,-0.1479060218050593,0.522651697948699,-0.0777329469050977
2003-06,-0.005116334498428881,0.6821186843397232,-0.0038078286723705226
2003-07,0.03441966243193916,0.7773669719027492,0.026600865638963286
2003-08,-0.014134060018880207,0.8839106123608722,-0.012574508217781114
2003-09,0.00799716702132485,0.9484260071909586,0.007543461992627105
2003-10,0.08690459906977119,0.977966515785033,0.08497436451900887
2003-11,0.031072780496799422,1.0157802515978784,0.031574162967003085
